Review,label
"Was I the only one to ever report this problem??

Ever since I downloaded the latest update the app on my iPad continues to show a pop up alert message I click ok and it pops right back up!  I've turned off all alerts for the app and I have been in contact with Apple Support We reset to complete default mode, reloaded the app and still the issue It is so annoying Is any else experiencing this?",Bug
I loved SoundHound before the last update. Now I can't view my history. I've tried several times and after 30 minutes of waiting for it to download I just give up. Back to using Shazam. I hope this gets fixed.,Bug
"Please fix the crashes , bugs and if its possible ,make the App faster",Bug
Until the last update Please fix,Bug
"Good	This app can be improved if there was a option to select it as a default camera .....",Bug
Every time I try to select a seat it never loads.,Bug
"The one good thing about the last update ws the ability to make folders. But, you are not able to make folders inside folders. I wish you could. The bad things about the last update? Now typing has lag which is very annoying. I don't see how that happened since there is no crazy graphical interface or anything animated. The major thing that is pretty much a deal breaker for most people is the removal of the TAB button. I always hated that the TAB button was up on the ruler. I would prefer having only one shift key and place the TAB on the keyboard. But now i wish it was back up top at least. Now you have to go through a complicated process and menu to use it. I've stopped using Pages now since it is such a pain to tab unless you are using a bluetooth keyboard.",Bug
"Poor((	Need updates for Android! WA so lame in Androids(( Fix it!",Bug
"Although I am an avid Pinner, this app keeps knocking me out of my Pinning time, therefore making my search have to start over  Very irritating  Also slows down a ton when I open another board besides my own  Please fix these problems!  I want to Pin more!",Bug
This app doesn't work. It's terrible. Goes to show you what happens when media companies lock their content.  I have time Warner and should be able to watch. Whenever I choose my provider nothing happens. It times out then crashes. Really poor job by everyone involved here. Garbage.,Bug
"The white app icon is so atrocious, I'm hiding it away in a new folder that I'm naming 'Ugly Apps' It will be joined by Photos and iBooks Some other Apple bloat-ware apps, like Game Center, Newsstand, and Passbook could go in too, but they'll just stay in my 'Crap!' folder instead",Bug
"I am a little bit in love with pinterest!	very addictive, a little slow though!",Bug
"This is not a review of the Dropbox service (which is great) but of this app, which can use a lot of improvements The single most frustrating thing about it is that it displays only a dozen or so characters in a file name Since I have thousands of files, some with long and descriptive names, it is impossible to find what I'm looking for unless I download the files to the iPad one by one There is no way to resize the file list to make more of the files visible Why not?",Bug
"I love Dropbox on my Mac and I use it all the time to share files with my photography clients However I find it very annoying I cannot email the link to my clients in the iPhone app! Makes it hard for on-the-go sharing! What's the point of the app if I cannot share my folders?!
Please change!",Bug
What happened?  I used  to rely on Dropbox to transfer files from my iPad to my computer The camera upload still works but that's about it They need to fix this App!!!!!,Bug
What happened?? I can't access my program now. Will cancel if problem is not fixed soon!,Bug
